number_of_elements,numpy_avg,opencl_compute_avg,opencl_transfer_avg,opencl_total_avg,speedup_total_x,speedup_compute_x
10000,9.447200020023e-05,1.7599999999999997e-06,0.000662299993564,0.000664059993564,0.14226425491046402,53.67727284103978
100000,0.00115960099938047,6.4448e-06,0.0038130000029920003,0.003819444802992,0.3036045967916816,179.92815903991902
1000000,0.01418534799944559,4.2212e-05,0.0033760000078469996,0.0034182120078469994,4.149932177080028,336.05012791257434
10000000,0.146450130998855,0.001208244,0.033641100002569,0.034849344002569,4.20237841458534,121.20906952474418
100000000,1.5186680670002533,0.0127388236,0.5842250999994569,0.5969639235994569,2.5439863398164566,119.2157231065083
250000000,3.7583976199997413,0.0314639668,1.2913686000101732,1.3228325668101732,2.8411740943622172,119.45085131477259
